program_id,youth_id,date,attended
P004,Y0112,2023-05-25,Y
P004,Y1194,2023-05-25,Y
P004,Y0076,2023-05-25,Y
P004,Y0581,2023-05-25,Y
P004,Y1144,2023-05-26,Y
P004,Y1157,2023-05-26,Y
P004,Y0518,2023-05-26,Y
P004,Y0971,2023-05-26,Y
P004,Y0269,2023-05-26,Y
P004,Y0452,2023-05-26,Y
P004,Y0246,2023-05-26,N
P004,Y1321,2023-05-26,N
P004,Y1355,2023-05-26,Y
P004,Y0766,2023-05-26,Y
P004,Y1238,2023-05-27,Y
P004,Y1408,2023-05-27,Y
P004,Y0391,2023-05-27,Y
P004,Y1256,2023-05-27,Y
P004,Y0160,2023-05-27,Y
P004,Y0892,2023-05-28,Y
P004,Y0575,2023-05-28,Y
P004,Y0864,2023-05-28,Y
P004,Y1352,2023-05-28,Y
P004,Y0939,2023-05-28,Y
P004,Y0330,2023-05-28,Y
P004,Y1037,2023-05-28,Y
P004,Y0618,2023-05-28,N
P004,Y0329,2023-05-28,N
P004,Y1485,2023-05-28,Y
P004,Y0123,2023-05-28,Y
P004,Y0764,2023-05-29,Y
P004,Y0801,2023-05-29,Y
P004,Y1206,2023-05-29,Y
P004,Y0822,2023-05-29,Y
P004,Y1310,2023-05-29,Y
P004,Y0777,2023-05-29,Y
P004,Y0299,2023-05-30,Y
P004,Y0382,2023-05-30,Y
P004,Y0332,2023-05-30,Y
P004,Y1279,2023-05-30,Y
P004,Y0922,2023-05-30,Y
P004,Y0859,2023-05-30,Y
P004,Y0165,2023-05-31,Y
P004,Y1149,2023-05-31,Y
P004,Y1316,2023-05-31,Y
P004,Y1175,2023-05-31,Y
P004,Y1049,2023-05-31,Y
P004,Y1026,2023-05-31,Y
P004,Y0226,2023-05-31,Y
P004,Y0939,2023-05-31,Y
P004,Y0082,2023-05-31,Y
P004,Y1082,2023-05-31,Y
P004,Y0573,2023-05-31,Y
P004,Y0684,2023-05-31,Y
P001,Y0329,2023-05-01,Y
P001,Y0697,2023-05-01,Y
P001,Y1369,2023-05-01,Y
P001,Y1381,2023-05-01,Y
P001,Y0542,2023-05-01,N
P001,Y0211,2023-05-02,Y
P001,Y0380,2023-05-02,Y
P001,Y1167,2023-05-02,Y
P001,Y1008,2023-05-02,Y
P001,Y0561,2023-05-02,Y
P001,Y0889,2023-05-02,Y
P001,Y0936,2023-05-02,Y
P001,Y0440,2023-05-03,Y
P001,Y0002,2023-05-03,N
P001,Y1475,2023-05-03,Y
P001,Y1219,2023-05-03,Y
P001,Y1030,2023-05-03,Y
P001,Y0049,2023-05-03,Y
P001,Y0159,2023-05-04,Y
P001,Y0585,2023-05-04,Y
P001,Y0703,2023-05-04,Y
P001,Y0074,2023-05-04,Y
P001,Y0742,2023-05-04,Y
P001,Y0487,2023-05-04,Y
P001,Y0415,2023-05-04,Y
P001,Y0715,2023-05-04,Y
P001,Y1029,2023-05-04,Y
P001,Y0886,2023-05-04,Y
P001,Y1476,2023-05-04,Y
P001,Y0481,2023-05-04,Y
P001,Y1294,2023-05-04,Y
P001,Y0045,2023-05-05,Y
P001,Y0511,2023-05-05,Y
P001,Y0620,2023-05-05,N
P001,Y0458,2023-05-05,N
P001,Y1186,2023-05-05,Y
P001,Y0017,2023-05-05,Y
P001,Y0509,2023-05-05,Y
P001,Y1066,2023-05-05,Y
P001,Y0732,2023-05-06,N
P001,Y0747,2023-05-06,Y
P001,Y0234,2023-05-06,Y
P001,Y1241,2023-05-06,Y
P001,Y1312,2023-05-06,N
P001,Y0933,2023-05-07,Y
P001,Y1473,2023-05-07,Y
P001,Y0819,2023-05-07,N
P001,Y1120,2023-05-07,Y
P001,Y0688,2023-05-07,Y
P001,Y0602,2023-05-07,Y
P001,Y1213,2023-05-07,Y
P001,Y0138,2023-05-07,N
P001,Y0367,2023-05-07,Y
P001,Y0453,2023-05-08,Y
P001,Y0437,2023-05-08,Y
P001,Y1053,2023-05-08,Y
P001,Y0569,2023-05-08,Y
P001,Y1257,2023-05-08,Y
P001,Y0061,2023-05-08,N
P001,Y1324,2023-05-08,Y
P001,Y1084,2023-05-08,Y
P001,Y0352,2023-05-08,Y
P001,Y1263,2023-05-09,Y
P001,Y0543,2023-05-09,Y
P001,Y0884,2023-05-09,Y
P001,Y1090,2023-05-09,Y
P001,Y0079,2023-05-09,Y
P001,Y0374,2023-05-09,N
P001,Y0810,2023-05-09,Y
P001,Y1480,2023-05-09,Y
P001,Y0715,2023-05-10,N
P001,Y0500,2023-05-10,Y
P001,Y0328,2023-05-10,Y
P001,Y0348,2023-05-10,Y
P001,Y1389,2023-05-10,Y
P001,Y0186,2023-05-10,Y
P001,Y0696,2023-05-10,N
P001,Y0032,2023-05-11,N
P001,Y1386,2023-05-11,N
P001,Y0711,2023-05-11,N
P001,Y0307,2023-05-11,Y
P001,Y1331,2023-05-11,Y
P001,Y0819,2023-05-12,Y
P001,Y1087,2023-05-12,Y
P001,Y0676,2023-05-12,Y
P001,Y0001,2023-05-13,Y
P001,Y0390,2023-05-13,Y
P001,Y1305,2023-05-13,Y
P001,Y0063,2023-05-13,Y
P001,Y1371,2023-05-13,Y
P001,Y1187,2023-05-13,Y
P001,Y0951,2023-05-13,Y
P001,Y0530,2023-05-13,Y
P001,Y0227,2023-05-14,Y
P001,Y0929,2023-05-14,Y
P001,Y1153,2023-05-14,Y
P001,Y0634,2023-05-14,N
P001,Y0772,2023-05-14,Y
P001,Y0165,2023-05-14,Y
P001,Y0356,2023-05-14,N
P001,Y0586,2023-05-14,Y
P001,Y1177,2023-05-14,Y
P001,Y0564,2023-05-14,Y
P001,Y0836,2023-05-14,N
P001,Y1322,2023-05-14,Y
P001,Y0607,2023-05-15,Y
P001,Y0257,2023-05-15,Y
P001,Y0296,2023-05-15,Y
P001,Y0568,2023-05-15,Y
P001,Y1105,2023-05-15,Y
P001,Y0516,2023-05-15,Y
P001,Y0072,2023-05-16,Y
P001,Y1030,2023-05-16,N
P001,Y0171,2023-05-16,Y
P001,Y0285,2023-05-16,Y
P001,Y1266,2023-05-16,Y
P001,Y0089,2023-05-16,Y
P001,Y0536,2023-05-17,Y
P001,Y0987,2023-05-17,Y
P001,Y0375,2023-05-17,Y
P001,Y1364,2023-05-17,Y
P001,Y0476,2023-05-17,Y
P001,Y0776,2023-05-17,N
P001,Y1093,2023-05-17,Y
P001,Y0700,2023-05-17,N
P001,Y0306,2023-05-18,Y
P001,Y1070,2023-05-18,Y
P001,Y0723,2023-05-18,Y
P001,Y0265,2023-05-18,Y
P001,Y0663,2023-05-18,N
P001,Y0939,2023-05-18,Y
P001,Y0173,2023-05-18,Y
P001,Y0767,2023-05-19,Y
P001,Y1089,2023-05-19,Y
P001,Y1158,2023-05-19,Y
P001,Y1064,2023-05-19,Y
P001,Y1065,2023-05-19,Y
P001,Y0385,2023-05-19,Y
P001,Y0475,2023-05-19,Y
P001,Y0921,2023-05-19,Y
P001,Y1224,2023-05-20,Y
P001,Y0367,2023-05-20,Y
P001,Y1476,2023-05-20,Y
P001,Y1449,2023-05-20,Y
P001,Y1189,2023-05-20,Y
P001,Y0422,2023-05-20,Y
P001,Y0637,2023-05-20,N
P001,Y0596,2023-05-20,Y
P001,Y1043,2023-05-21,Y
P001,Y0168,2023-05-21,Y
P001,Y1208,2023-05-21,Y
P001,Y0703,2023-05-21,Y
P001,Y0714,2023-05-21,Y
P001,Y1420,2023-05-22,Y
P001,Y0427,2023-05-22,Y
P001,Y0475,2023-05-22,Y
P001,Y0328,2023-05-22,Y
P001,Y0665,2023-05-22,N
P001,Y0405,2023-05-22,Y
P001,Y0948,2023-05-22,Y
P001,Y1022,2023-05-22,Y
P001,Y1034,2023-05-22,Y
P001,Y0237,2023-05-23,Y
P001,Y1291,2023-05-23,Y
P001,Y0740,2023-05-23,Y
P001,Y1435,2023-05-23,Y
P001,Y0718,2023-05-23,Y
P001,Y1455,2023-05-24,Y
P001,Y0029,2023-05-24,Y
P001,Y0101,2023-05-24,Y
P001,Y0057,2023-05-24,N
P001,Y0092,2023-05-24,N
P001,Y1332,2023-05-24,N
P001,Y1474,2023-05-24,N
P001,Y1041,2023-05-25,Y
P001,Y0631,2023-05-25,Y
P001,Y1368,2023-05-25,Y
P001,Y0086,2023-05-25,N
P001,Y0050,2023-05-25,Y
P001,Y0473,2023-05-25,N
P001,Y0334,2023-05-25,Y
P001,Y0507,2023-05-26,Y
P001,Y1208,2023-05-26,N
P001,Y0855,2023-05-26,Y
P001,Y1261,2023-05-26,Y
P001,Y0389,2023-05-26,Y
P001,Y0895,2023-05-26,Y
P001,Y1035,2023-05-26,Y
P001,Y0435,2023-05-26,Y
P001,Y0068,2023-05-27,Y
P001,Y0767,2023-05-27,N
P001,Y1124,2023-05-27,Y
P001,Y1312,2023-05-27,Y
P001,Y1023,2023-05-27,Y
P001,Y0111,2023-05-27,Y
P001,Y1153,2023-05-27,Y
P001,Y0692,2023-05-27,Y
P001,Y0269,2023-05-27,Y
P001,Y1220,2023-05-28,Y
P001,Y1011,2023-05-28,Y
P001,Y0601,2023-05-28,Y
P001,Y0136,2023-05-29,Y
P001,Y0204,2023-05-29,Y
P001,Y1004,2023-05-29,Y
P001,Y1453,2023-05-29,Y
P001,Y0448,2023-05-29,Y
P001,Y0707,2023-05-29,Y
P001,Y0095,2023-05-29,Y
P001,Y0946,2023-05-29,N
P001,Y1352,2023-05-29,Y
P001,Y0571,2023-05-29,Y
P001,Y0465,2023-05-29,Y
P001,Y1454,2023-05-30,Y
P001,Y0508,2023-05-30,Y
P001,Y1134,2023-05-30,N
P001,Y1454,2023-05-30,N
P001,Y0094,2023-05-30,Y
P001,Y0349,2023-05-30,Y
P001,Y1052,2023-05-30,Y
P001,Y1082,2023-05-30,Y
P001,Y0369,2023-05-30,N
P001,Y0811,2023-05-30,Y
P001,Y0653,2023-05-30,Y
P001,Y0077,2023-05-31,Y
P001,Y0650,2023-05-31,Y
P001,Y0450,2023-05-31,Y
P001,Y0243,2023-05-31,Y
P001,Y1208,2023-05-31,Y
P001,Y0502,2023-05-31,Y
P010,Y1325,2023-05-01,Y
P010,Y1349,2023-05-01,N
P010,Y0983,2023-05-01,N
P010,Y0551,2023-05-01,Y
P010,Y0504,2023-05-01,Y
P010,Y0806,2023-05-01,Y
P010,Y0946,2023-05-01,Y
P010,Y1487,2023-05-01,Y
P010,Y1362,2023-05-01,N
P010,Y1066,2023-05-01,Y
P010,Y1330,2023-05-01,Y
P010,Y0719,2023-05-01,Y
P010,Y0039,2023-05-02,N
P010,Y1048,2023-05-02,Y
P010,Y0915,2023-05-02,N
P010,Y1439,2023-05-02,Y
P010,Y0453,2023-05-02,Y
P010,Y0924,2023-05-02,Y
P010,Y1343,2023-05-02,Y
P010,Y1006,2023-05-02,Y
P010,Y0782,2023-05-03,Y
P010,Y0988,2023-05-03,Y
P010,Y0157,2023-05-03,Y
P010,Y1369,2023-05-03,Y
P010,Y1081,2023-05-03,Y
P010,Y0717,2023-05-04,Y
P010,Y1239,2023-05-04,Y
P010,Y0903,2023-05-04,Y
P010,Y0677,2023-05-04,Y
P010,Y1191,2023-05-04,N
P010,Y0098,2023-05-04,Y
P010,Y0753,2023-05-04,Y
P010,Y0591,2023-05-04,Y
P010,Y1397,2023-05-04,Y
P010,Y0288,2023-05-05,Y
P010,Y0650,2023-05-05,Y
P010,Y0403,2023-05-05,Y
P010,Y0783,2023-05-05,Y
P010,Y0359,2023-05-05,Y
P010,Y1006,2023-05-05,Y
P010,Y1347,2023-05-05,Y
P010,Y1107,2023-05-05,Y
P010,Y0710,2023-05-05,Y
P010,Y1213,2023-05-05,Y
P010,Y0187,2023-05-05,Y
P010,Y0847,2023-05-05,Y
P010,Y0885,2023-05-06,N
P010,Y1336,2023-05-06,Y
P010,Y0917,2023-05-06,N
P010,Y0693,2023-05-06,Y
P010,Y0485,2023-05-06,Y
P010,Y1341,2023-05-06,Y
P010,Y0376,2023-05-06,N
P010,Y0665,2023-05-06,N
P010,Y0221,2023-05-06,N
P010,Y0394,2023-05-06,Y
P010,Y0782,2023-05-06,Y
P010,Y0462,2023-05-06,N
P010,Y1345,2023-05-07,Y
P010,Y0972,2023-05-07,Y
P010,Y0745,2023-05-07,Y
P010,Y0487,2023-05-07,Y
P010,Y0119,2023-05-07,Y
P010,Y0648,2023-05-07,Y
P010,Y0871,2023-05-07,Y
P010,Y1444,2023-05-08,Y
P010,Y1410,2023-05-08,N
P010,Y0395,2023-05-08,Y
P010,Y0181,2023-05-08,Y
P010,Y1007,2023-05-08,N
P010,Y0284,2023-05-08,Y
P010,Y0927,2023-05-08,Y
P010,Y0488,2023-05-08,Y
P010,Y0086,2023-05-08,Y
P010,Y0029,2023-05-09,Y
P010,Y0472,2023-05-09,N
P010,Y1176,2023-05-09,Y
P010,Y1301,2023-05-09,Y
P010,Y0085,2023-05-09,Y
P010,Y1243,2023-05-09,Y
P010,Y0636,2023-05-09,N
P010,Y0246,2023-05-09,Y
P010,Y0560,2023-05-09,Y
P010,Y0981,2023-05-09,Y
P010,Y1194,2023-05-09,N
P010,Y1184,2023-05-10,Y
P010,Y0440,2023-05-10,Y
P010,Y0458,2023-05-10,Y
P010,Y0845,2023-05-10,Y
P010,Y1391,2023-05-10,Y
P010,Y1158,2023-05-10,Y
P010,Y0286,2023-05-10,Y
P010,Y1169,2023-05-10,Y
P010,Y1263,2023-05-10,Y
P010,Y1330,2023-05-10,Y
P010,Y0780,2023-05-10,Y
P010,Y0386,2023-05-10,Y
P010,Y0814,2023-05-11,Y
P010,Y1357,2023-05-11,Y
P010,Y1090,2023-05-11,Y
P010,Y1163,2023-05-11,Y
P010,Y1254,2023-05-11,Y
P010,Y1450,2023-05-11,Y
P010,Y0331,2023-05-11,Y
P010,Y0485,2023-05-11,N
P010,Y0202,2023-05-12,Y
P010,Y0873,2023-05-12,Y
P010,Y0149,2023-05-13,Y
P010,Y0437,2023-05-13,Y
P010,Y0392,2023-05-13,Y
P010,Y0272,2023-05-13,Y
P010,Y1167,2023-05-13,Y
P010,Y0621,2023-05-13,Y
P010,Y0741,2023-05-14,Y
P010,Y0135,2023-05-14,Y
P010,Y1037,2023-05-14,Y
P010,Y0154,2023-05-14,Y
P010,Y1392,2023-05-14,Y
P010,Y0104,2023-05-15,Y
P010,Y0299,2023-05-15,Y
P010,Y0537,2023-05-15,N
P010,Y0982,2023-05-15,Y
P010,Y0276,2023-05-15,Y
P010,Y0733,2023-05-15,Y
P010,Y0615,2023-05-15,N
P010,Y1012,2023-05-15,Y
P010,Y0737,2023-05-16,Y
P010,Y1081,2023-05-16,Y
P010,Y1455,2023-05-16,Y
P010,Y1407,2023-05-16,Y
P010,Y1469,2023-05-16,Y
P010,Y1335,2023-05-16,Y
P010,Y1182,2023-05-17,Y
P010,Y0899,2023-05-17,Y
P010,Y0115,2023-05-17,N
P010,Y0599,2023-05-17,Y
P010,Y0196,2023-05-17,Y
P010,Y0881,2023-05-17,N
P010,Y1160,2023-05-17,Y
P010,Y0610,2023-05-17,Y
P010,Y0403,2023-05-17,Y
P010,Y0740,2023-05-18,Y
P010,Y0088,2023-05-18,Y
P010,Y1445,2023-05-18,Y
P010,Y0084,2023-05-18,Y
P010,Y0867,2023-05-18,Y
P010,Y0951,2023-05-18,Y
P010,Y0392,2023-05-18,Y
P010,Y1250,2023-05-18,Y
P010,Y0377,2023-05-18,Y
P010,Y0817,2023-05-18,N
P010,Y0706,2023-05-18,Y
P010,Y0090,2023-05-18,Y
P010,Y0237,2023-05-18,Y
P010,Y0383,2023-05-19,N
P010,Y0330,2023-05-19,Y
P010,Y0311,2023-05-19,Y
P010,Y1289,2023-05-19,Y
P010,Y0729,2023-05-19,N
P010,Y0147,2023-05-20,Y
P010,Y1454,2023-05-20,Y
P010,Y0432,2023-05-20,Y
P010,Y0039,2023-05-20,Y
P010,Y0127,2023-05-20,N
P010,Y0820,2023-05-21,Y
P010,Y0486,2023-05-21,Y
P010,Y0099,2023-05-21,Y
P010,Y0721,2023-05-21,Y
P010,Y0088,2023-05-21,N
P010,Y0619,2023-05-21,N
P010,Y0745,2023-05-21,N
P010,Y1027,2023-05-21,N
P010,Y0872,2023-05-21,Y
P010,Y1354,2023-05-21,Y
P010,Y0691,2023-05-21,Y
P010,Y0113,2023-05-22,Y
P010,Y0202,2023-05-22,N
P010,Y0551,2023-05-22,Y
P010,Y0375,2023-05-22,Y
P010,Y1100,2023-05-22,Y
P010,Y1352,2023-05-22,N
P010,Y0093,2023-05-22,Y
P010,Y0119,2023-05-22,Y
P010,Y0512,2023-05-22,Y
P010,Y0042,2023-05-22,N
P010,Y0538,2023-05-23,Y
P010,Y0776,2023-05-23,Y
P010,Y1413,2023-05-23,Y
P010,Y1415,2023-05-23,Y
P010,Y0460,2023-05-23,Y
P010,Y1072,2023-05-23,Y
P010,Y0200,2023-05-23,Y
P010,Y0250,2023-05-23,Y
P010,Y0662,2023-05-23,Y
P010,Y0497,2023-05-24,Y
P010,Y0065,2023-05-24,Y
P010,Y1364,2023-05-24,Y
P010,Y1379,2023-05-24,Y
P010,Y1168,2023-05-24,Y
P010,Y1022,2023-05-24,Y
P010,Y0078,2023-05-24,Y
P010,Y0587,2023-05-24,Y
P010,Y1069,2023-05-24,Y
P010,Y0354,2023-05-24,Y
P010,Y1041,2023-05-24,N
P010,Y0011,2023-05-25,Y
P010,Y1435,2023-05-25,Y
P010,Y0795,2023-05-25,N
P010,Y0459,2023-05-25,Y
P010,Y0700,2023-05-25,Y
P010,Y0455,2023-05-25,Y
P010,Y0303,2023-05-25,Y
P010,Y1272,2023-05-25,Y
P010,Y1051,2023-05-26,Y
P010,Y0043,2023-05-26,Y
P010,Y0230,2023-05-26,N
P010,Y0354,2023-05-26,Y
P010,Y1410,2023-05-26,Y
P010,Y0746,2023-05-26,Y
P010,Y0196,2023-05-26,Y
P010,Y0523,2023-05-26,Y
P010,Y0835,2023-05-26,Y
P010,Y0372,2023-05-26,Y
P010,Y0800,2023-05-27,Y
P010,Y0854,2023-05-27,Y
P010,Y0147,2023-05-27,Y
P010,Y0700,2023-05-27,Y
P010,Y1119,2023-05-27,Y
P010,Y0240,2023-05-27,Y
P010,Y1327,2023-05-27,Y
P010,Y0027,2023-05-28,Y
P010,Y0102,2023-05-28,N
P010,Y0047,2023-05-28,Y
P010,Y0862,2023-05-28,N
P010,Y0136,2023-05-28,Y
P010,Y0154,2023-05-28,Y
P010,Y0303,2023-05-28,Y
P010,Y1141,2023-05-28,Y
P010,Y1358,2023-05-28,Y
P010,Y1347,2023-05-28,Y
P010,Y0958,2023-05-28,N
P010,Y1129,2023-05-29,N
P010,Y0306,2023-05-29,Y
P010,Y0049,2023-05-29,Y
P010,Y1387,2023-05-29,Y
P010,Y0357,2023-05-30,Y
P010,Y0067,2023-05-30,Y
P010,Y0963,2023-05-30,Y
P010,Y1354,2023-05-30,Y
P010,Y0291,2023-05-30,Y
P010,Y1237,2023-05-30,N
P010,Y0248,2023-05-30,Y
P010,Y1247,2023-05-30,N
P010,Y1075,2023-05-30,Y
P010,Y0442,2023-05-31,Y
P010,Y0186,2023-05-31,Y
P010,Y0957,2023-05-31,Y
P010,Y0906,2023-05-31,Y
P010,Y0173,2023-05-31,Y
P010,Y0886,2023-05-31,Y
P010,Y0569,2023-05-31,Y
P002,Y0766,2023-05-01,Y
P002,Y1322,2023-05-01,Y
P002,Y1094,2023-05-01,Y
P002,Y0178,2023-05-01,Y
P002,Y1218,2023-05-01,N
P002,Y0122,2023-05-02,Y
P002,Y1334,2023-05-02,Y
P002,Y0325,2023-05-02,N
P002,Y0725,2023-05-02,Y
P002,Y0996,2023-05-02,Y
P002,Y0775,2023-05-02,Y
P002,Y1355,2023-05-03,Y
P002,Y0771,2023-05-03,Y
P002,Y0816,2023-05-03,Y
P002,Y0981,2023-05-03,Y
P002,Y0252,2023-05-03,Y
P002,Y0941,2023-05-03,Y
P002,Y0205,2023-05-03,N
P002,Y0730,2023-05-03,Y
P002,Y0148,2023-05-03,Y
P002,Y1452,2023-05-03,Y
P002,Y0501,2023-05-03,Y
P002,Y0498,2023-05-03,Y
P002,Y1291,2023-05-04,Y
P002,Y0185,2023-05-04,N
P002,Y0799,2023-05-04,Y
P002,Y0598,2023-05-04,Y
P002,Y0279,2023-05-04,Y
P002,Y0419,2023-05-04,N
P002,Y0530,2023-05-04,Y
P002,Y1435,2023-05-04,Y
P002,Y1325,2023-05-04,N
P002,Y1296,2023-05-04,Y
P002,Y1051,2023-05-04,Y
P002,Y1448,2023-05-04,Y
P002,Y0471,2023-05-04,Y
P002,Y0314,2023-05-04,N
P002,Y0572,2023-05-05,Y
P002,Y0577,2023-05-05,Y
P002,Y1356,2023-05-05,Y
P002,Y1061,2023-05-05,Y
P002,Y0689,2023-05-05,Y
P002,Y0162,2023-05-05,N
P002,Y0851,2023-05-05,Y
P002,Y0173,2023-05-05,N
P002,Y0511,2023-05-05,N
P002,Y0983,2023-05-05,Y
P002,Y0923,2023-05-05,Y
P002,Y1445,2023-05-06,Y
P002,Y0632,2023-05-06,Y
P002,Y1129,2023-05-06,Y
P002,Y0642,2023-05-06,N
P002,Y0961,2023-05-06,Y
P002,Y0026,2023-05-06,Y
P002,Y0858,2023-05-06,N
P002,Y0258,2023-05-06,Y
P002,Y0468,2023-05-06,Y
P002,Y0758,2023-05-06,Y
P002,Y0988,2023-05-06,N
P002,Y0212,2023-05-07,Y
P002,Y1151,2023-05-07,Y
P002,Y0974,2023-05-07,Y
P002,Y0796,2023-05-07,Y
P002,Y1111,2023-05-07,Y
P002,Y0297,2023-05-07,Y
P002,Y1096,2023-05-08,Y
P002,Y1116,2023-05-08,Y
P002,Y0816,2023-05-08,N
P002,Y0377,2023-05-08,N
P002,Y0026,2023-05-08,Y
P002,Y0986,2023-05-08,Y
P002,Y1262,2023-05-08,Y
P002,Y0903,2023-05-08,N
P002,Y0201,2023-05-08,Y
P002,Y1386,2023-05-08,Y
P002,Y1030,2023-05-08,Y
P002,Y0333,2023-05-08,Y
P002,Y0830,2023-05-09,Y
P002,Y1122,2023-05-09,Y
P002,Y1421,2023-05-09,Y
P002,Y0239,2023-05-09,Y
P002,Y0017,2023-05-09,Y
P002,Y0300,2023-05-09,Y
P002,Y0998,2023-05-09,Y
P002,Y1107,2023-05-09,Y
P002,Y1365,2023-05-10,N
P002,Y1479,2023-05-10,N
P002,Y1288,2023-05-10,Y
P002,Y0008,2023-05-10,Y
P002,Y0839,2023-05-11,N
P002,Y0313,2023-05-11,Y
P002,Y0069,2023-05-11,Y
P002,Y1253,2023-05-11,Y
P002,Y1074,2023-05-11,Y
P002,Y0218,2023-05-12,Y
P002,Y1006,2023-05-12,Y
P002,Y0861,2023-05-12,Y
P002,Y0631,2023-05-12,Y
P002,Y1017,2023-05-12,N
P002,Y0296,2023-05-12,Y
P002,Y0892,2023-05-12,Y
P002,Y0450,2023-05-12,Y
P002,Y0378,2023-05-12,Y
P002,Y1007,2023-05-12,Y
P002,Y1316,2023-05-12,Y
P002,Y0526,2023-05-13,Y
P002,Y0658,2023-05-13,Y
P002,Y0286,2023-05-13,Y
P002,Y0280,2023-05-13,N
P002,Y0014,2023-05-13,Y
P002,Y0555,2023-05-13,Y
P002,Y0258,2023-05-14,Y
P002,Y0533,2023-05-14,Y
P002,Y0460,2023-05-14,Y
P002,Y0485,2023-05-14,Y
P002,Y0956,2023-05-14,N
P002,Y0357,2023-05-14,Y
P002,Y0600,2023-05-14,Y
P002,Y0558,2023-05-14,Y
P002,Y1017,2023-05-14,Y
P002,Y0306,2023-05-14,Y
P002,Y1089,2023-05-14,Y
P002,Y0201,2023-05-15,N
P002,Y1215,2023-05-15,Y
P002,Y0578,2023-05-15,Y
P002,Y1227,2023-05-15,N
P002,Y0657,2023-05-15,Y
P002,Y0330,2023-05-16,Y
P002,Y0054,2023-05-16,N
P002,Y0230,2023-05-16,N
P002,Y1137,2023-05-16,N
P002,Y0646,2023-05-16,N
P002,Y1469,2023-05-16,Y
P002,Y1419,2023-05-16,Y
P002,Y0999,2023-05-16,N
P002,Y0856,2023-05-17,Y
P002,Y0617,2023-05-17,Y
P002,Y0089,2023-05-17,Y
P002,Y1098,2023-05-17,Y
P002,Y0221,2023-05-17,Y
P002,Y1189,2023-05-18,Y
P002,Y0481,2023-05-18,Y
P002,Y0798,2023-05-18,Y
P002,Y0152,2023-05-18,Y
P002,Y1272,2023-05-19,Y
P002,Y0598,2023-05-19,Y
P002,Y1058,2023-05-19,Y
P002,Y1373,2023-05-19,Y
P002,Y0539,2023-05-19,Y
P002,Y0882,2023-05-20,Y
P002,Y0508,2023-05-20,Y
P002,Y1005,2023-05-20,Y
P002,Y1066,2023-05-20,Y
P002,Y0407,2023-05-20,Y
P002,Y0134,2023-05-20,Y
P002,Y1031,2023-05-20,Y
P002,Y0336,2023-05-20,Y
P002,Y0752,2023-05-20,Y
P002,Y0511,2023-05-20,Y
P002,Y0858,2023-05-21,Y
P002,Y0302,2023-05-21,Y
P002,Y0707,2023-05-21,Y
P002,Y0129,2023-05-21,Y
P002,Y0522,2023-05-21,Y
P002,Y1304,2023-05-21,Y
P002,Y1159,2023-05-21,Y
P002,Y0118,2023-05-21,Y
P002,Y0607,2023-05-22,Y
P002,Y1172,2023-05-22,Y
P002,Y0081,2023-05-22,Y
P002,Y0992,2023-05-22,N
P002,Y1291,2023-05-22,Y
P002,Y1302,2023-05-22,Y
P002,Y0656,2023-05-22,Y
P002,Y0862,2023-05-23,Y
P002,Y0917,2023-05-23,Y
P002,Y1465,2023-05-23,Y
P002,Y0686,2023-05-23,Y
P002,Y0598,2023-05-24,Y
P002,Y1273,2023-05-24,N
P002,Y0925,2023-05-24,N
P002,Y0366,2023-05-24,Y
P002,Y1400,2023-05-24,Y
P002,Y0673,2023-05-24,N
P002,Y0235,2023-05-24,Y
P002,Y0646,2023-05-24,Y
P002,Y0769,2023-05-24,Y
P002,Y1314,2023-05-24,Y
P002,Y1418,2023-05-24,Y
P002,Y0790,2023-05-24,Y
P002,Y0121,2023-05-25,Y
P002,Y1487,2023-05-25,Y
P002,Y1370,2023-05-25,Y
P002,Y0118,2023-05-25,Y
P002,Y0802,2023-05-25,Y
P002,Y0546,2023-05-25,Y
P002,Y0442,2023-05-25,Y
P002,Y0600,2023-05-25,Y
P002,Y0942,2023-05-26,Y
P002,Y1172,2023-05-26,Y
P002,Y0373,2023-05-26,N
P002,Y1495,2023-05-26,Y
P002,Y0721,2023-05-26,Y
P002,Y0077,2023-05-27,Y
P002,Y1281,2023-05-27,Y
P002,Y1166,2023-05-27,Y
P002,Y1380,2023-05-27,Y
P002,Y1323,2023-05-27,Y
P002,Y1412,2023-05-27,Y
P002,Y0332,2023-05-27,N
P002,Y0544,2023-05-27,Y
P002,Y0429,2023-05-27,Y
P002,Y0535,2023-05-27,Y
P002,Y1171,2023-05-27,Y
P002,Y1055,2023-05-27,Y
P002,Y1452,2023-05-28,Y
P002,Y1355,2023-05-28,Y
P002,Y0669,2023-05-28,Y
P002,Y1387,2023-05-28,Y
P002,Y0483,2023-05-28,Y
P002,Y0133,2023-05-29,Y
P002,Y0968,2023-05-29,Y
P002,Y0700,2023-05-29,Y
P002,Y1416,2023-05-29,Y
P002,Y0026,2023-05-29,Y
P002,Y0511,2023-05-29,N
P002,Y0900,2023-05-29,Y
P002,Y0557,2023-05-29,N
P002,Y0671,2023-05-29,Y
P002,Y0533,2023-05-30,Y
P002,Y1393,2023-05-30,Y
P002,Y0485,2023-05-30,N
P002,Y0504,2023-05-30,Y
P002,Y1428,2023-05-30,Y
P002,Y1054,2023-05-30,Y
P002,Y1046,2023-05-30,Y
P002,Y0405,2023-05-31,Y
P002,Y0389,2023-05-31,Y
P002,Y1013,2023-05-31,N
