date_key,customer_key,product_key,territory_key,volume_raw,dn_rev,net_revenue,total_cogs,base_cogs,ip_cogs,ps_cogs,cma_on_invoice,cma_non_invoice,lmp_funding,authorized_revenue
918,180,72,4,0.30,7.39,8.16,6.42,4.98,1.44,4.98,0.00,0.77,0.00,8.49
799,97,46,4,0.98,24.11,28.53,17.31,11.75,5.57,11.75,0.00,4.43,0.00,42.57
855,6977,33,4,1.34,36.41,39.32,40.32,24.34,15.97,24.34,0.00,2.91,0.00,57.79
764,1643,50,1,1.00,14.68,14.72,10.68,7.86,2.82,7.86,0.00,0.04,0.00,16.96
792,8211,39,1,0.73,11.11,12.85,8.85,6.72,2.13,6.72,0.00,1.74,0.00,9.33
750,5996,51,2,0.32,12.73,12.99,9.31,6.78,2.53,6.78,0.00,0.26,0.00,12.39
918,8670,13,1,0.48,15.46,15.86,16.90,10.47,6.43,10.47,0.65,0.39,0.00,14.83
778,7234,28,4,0.56,18.38,18.52,16.17,10.56,5.61,10.56,0.00,0.14,0.00,24.79
771,3437,45,4,0.15,3.47,3.66,2.55,1.81,0.74,1.81,0.00,0.19,0.00,3.56
939,3748,84,4,1.54,33.12,33.12,24.41,24.41,0.00,24.41,2.31,0.00,0.00,30.68
918,6064,46,5,2.50,89.50,108.77,47.30,30.24,17.06,30.24,0.00,19.27,0.00,115.98
862,6328,79,5,0.64,9.46,9.20,10.71,6.59,4.12,6.59,0.00,-0.26,0.00,14.65
862,4058,1,2,7.18,284.80,286.58,223.15,223.15,0.00,223.15,0.00,1.78,0.00,331.91
946,7887,74,3,1.24,23.68,25.11,17.60,12.43,5.17,12.43,2.82,1.43,0.00,36.09
1058,2888,28,1,1.61,50.01,54.89,43.20,29.03,14.17,29.03,0.02,4.88,0.00,83.52
764,3243,17,5,1.05,45.80,45.80,36.00,36.00,0.00,36.00,2.60,0.01,0.00,43.27
743,2762,46,3,0.82,23.49,23.34,12.73,8.44,4.29,8.44,1.47,-0.15,0.00,37.94
1030,7097,77,4,2.37,42.24,42.24,23.12,23.12,0.00,23.12,0.00,0.00,0.00,42.67
848,1695,22,4,0.24,12.15,12.15,6.23,6.23,0.00,6.23,0.00,0.00,0.00,11.58
911,4845,11,3,1.06,18.66,18.81,18.43,12.16,6.27,12.16,0.00,0.15,0.00,20.83
939,5595,143,5,74.19,920.73,939.28,775.79,592.63,183.16,592.63,0.00,18.56,0.00,0.00
855,518,35,2,3.78,126.57,128.48,138.14,82.60,55.53,82.60,7.29,1.90,0.00,132.84
1065,4800,32,3,0.36,6.93,7.63,7.57,4.56,3.00,4.56,0.00,0.70,0.00,9.25
946,9154,11,1,1.47,22.96,25.64,25.53,16.87,8.66,16.87,0.00,2.69,0.00,30.65
827,8144,46,1,1.10,43.11,43.68,25.05,15.98,9.06,15.98,0.18,0.57,0.00,51.65
855,6257,133,5,4.98,165.75,166.16,168.26,168.26,0.00,168.26,0.00,0.41,0.00,219.88
918,6824,50,5,0.95,17.66,17.75,12.92,9.32,3.60,9.32,0.03,0.09,0.00,20.81
792,695,50,4,0.67,11.84,11.86,8.42,6.31,2.11,6.31,0.00,0.01,0.00,13.31
1086,4777,83,3,18.44,345.89,357.53,272.11,272.11,0.00,272.11,0.00,11.63,0.00,364.19
806,6298,19,5,0.18,5.94,5.94,4.56,4.56,0.00,4.56,0.00,0.00,0.00,5.82
862,6943,74,4,0.50,16.84,16.95,10.25,6.98,3.27,6.98,0.03,0.10,0.00,23.85
792,2574,88,5,0.00,0.01,0.01,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.01
827,4848,84,3,0.80,18.09,18.09,13.05,13.05,0.00,13.05,1.24,0.00,0.00,16.26
974,800,9,4,0.10,2.53,2.82,2.08,2.08,0.00,2.08,0.00,0.29,0.00,2.69
729,3251,20,5,11.66,289.30,327.14,246.46,246.46,0.00,246.46,0.00,37.84,0.00,302.56
729,5011,35,3,0.20,5.95,6.49,6.58,4.00,2.58,4.00,0.00,0.54,0.00,7.78
820,3191,46,4,1.70,50.37,61.19,30.03,19.92,10.11,19.92,0.00,10.82,0.00,61.73
792,2286,45,5,0.00,0.13,0.13,0.13,0.09,0.04,0.09,0.00,0.00,0.00,0.19
1086,8434,36,1,0.34,6.10,7.12,4.48,3.19,1.30,3.19,0.00,1.02,0.00,8.36
834,5041,97,3,0.70,24.00,24.05,19.08,19.08,0.00,19.08,0.00,0.05,0.00,25.38
799,8812,46,1,6.87,248.94,262.33,137.16,88.61,48.55,88.61,0.00,13.39,0.00,249.14
1002,2614,150,1,2.29,61.92,63.14,57.53,36.09,21.44,36.09,7.33,1.23,0.00,0.00
792,5672,11,2,0.41,7.15,7.21,7.12,4.68,2.44,4.68,0.00,0.06,0.00,7.98
862,4827,33,3,0.87,23.17,25.05,26.05,15.77,10.28,15.77,0.00,1.89,0.00,37.64
1086,5533,83,5,6.37,97.21,106.90,91.70,91.70,0.00,91.70,0.00,9.69,0.00,125.82
967,2881,84,4,0.28,6.78,6.79,4.67,4.67,0.00,4.67,0.52,0.00,0.00,6.33
911,1124,84,3,1.03,24.73,24.74,16.66,16.66,0.00,16.66,1.68,0.01,0.00,21.40
939,4635,94,3,6.62,115.70,117.42,128.60,90.14,38.47,90.14,0.00,1.72,0.00,169.98
967,7370,17,1,4.41,184.49,187.46,149.03,149.03,0.00,149.03,0.00,2.96,0.00,189.57
820,5106,46,3,7.13,154.87,199.19,107.00,72.75,34.25,72.75,0.00,44.32,0.00,291.48
1079,6343,75,5,1.22,14.84,14.58,15.78,15.78,0.00,15.78,0.00,-0.26,0.00,22.21
911,5178,84,3,0.26,6.05,6.05,4.17,4.17,0.00,4.17,0.41,0.00,0.00,5.24
1002,6775,17,5,1.22,59.73,59.74,40.99,40.99,0.00,40.99,3.39,0.01,0.00,56.48
778,968,49,3,1.17,24.89,27.78,14.67,10.09,4.59,10.09,0.00,2.89,0.00,21.18
855,3146,61,1,0.24,5.26,5.50,3.60,3.60,0.00,3.60,0.00,0.24,0.00,5.28
974,4131,13,5,0.19,6.06,6.28,5.67,3.64,2.03,3.64,0.05,0.23,0.00,8.34
820,221,127,2,0.71,8.16,8.35,9.00,6.75,2.25,6.75,0.00,0.18,0.00,0.00
771,6715,121,5,0.74,10.02,10.35,8.13,8.13,0.00,8.13,0.00,0.33,0.00,11.50
806,8798,2,1,2.63,12.69,13.24,7.85,7.85,0.00,7.85,0.00,0.55,0.00,30.52
1058,2083,80,3,0.37,13.14,13.51,9.71,9.71,0.00,9.71,0.00,0.37,0.00,15.37
1002,85,17,4,1.28,53.66,53.89,43.53,43.53,0.00,43.53,0.00,0.23,0.00,54.81
736,8385,17,1,1.66,62.87,76.63,55.87,55.87,0.00,55.87,0.00,13.76,0.00,70.12
771,5757,74,5,1.05,30.20,33.10,20.96,14.54,6.42,14.54,0.00,2.90,0.00,47.49
890,6547,14,5,1.62,38.24,38.79,24.27,17.06,7.21,17.06,1.73,0.56,0.00,56.96
729,7919,79,4,0.11,2.06,2.17,2.29,1.38,0.91,1.38,0.07,0.11,0.00,2.35
1086,562,7,2,12.02,262.73,272.68,123.07,94.45,28.62,94.45,0.00,9.95,0.00,572.02
743,8056,53,1,0.25,4.52,4.61,3.06,2.22,0.84,2.22,0.00,0.09,0.00,5.62
771,4577,50,3,0.50,7.64,7.64,5.41,3.97,1.44,3.97,0.00,0.00,0.00,8.58
883,6078,20,5,1.18,29.55,29.61,24.52,24.52,0.00,24.52,0.00,0.05,0.00,30.88
743,1429,22,1,1.12,42.18,45.05,27.96,27.96,0.00,27.96,0.00,2.87,0.00,52.08
939,9241,6,1,0.21,2.00,2.02,1.27,1.05,0.23,1.05,0.00,0.02,0.00,4.22
778,5543,19,5,1.48,48.64,48.70,37.85,37.85,0.00,37.85,0.00,0.06,0.00,47.98
855,6014,7,2,1.46,56.67,68.74,21.78,14.89,6.88,14.89,0.00,12.07,0.00,64.65
834,4801,30,3,2.18,45.46,48.30,52.54,32.59,19.96,32.59,0.00,2.84,0.00,99.70
1002,7925,11,4,0.46,8.34,8.71,8.84,5.74,3.09,5.74,0.16,0.37,0.00,8.23
729,3479,77,1,0.14,2.86,2.88,1.39,1.39,0.00,1.39,0.19,0.02,0.00,2.50
939,8635,39,1,0.07,1.05,1.05,0.79,0.59,0.20,0.59,0.00,0.00,0.00,0.84
736,3726,124,3,0.66,14.57,14.57,9.96,9.96,0.00,9.96,1.09,0.00,0.00,14.51
750,8748,84,1,0.96,21.57,21.57,15.52,15.52,0.00,15.52,1.30,0.00,0.00,20.76
918,6278,42,5,2.99,43.56,43.62,33.17,24.74,8.42,24.74,0.00,0.06,0.00,27.39
1030,7149,148,4,0.12,2.95,2.96,2.23,2.23,0.00,2.23,0.00,0.02,0.00,3.25
1058,2826,78,4,0.21,6.93,6.93,4.62,4.62,0.00,4.62,0.00,0.00,0.00,6.68
834,1460,11,1,5.99,95.32,97.93,109.51,71.25,38.25,71.25,4.29,2.61,0.00,101.40
806,4976,32,3,3.30,63.15,71.32,69.37,42.27,27.10,42.27,0.00,8.17,0.00,68.31
1072,5419,49,5,0.88,16.47,16.47,10.67,7.69,2.98,7.69,0.00,0.00,0.00,18.07
806,1583,55,1,3.52,51.40,59.54,35.76,25.97,9.79,25.97,0.00,8.14,0.00,62.42
799,2358,134,1,0.01,0.24,0.24,0.12,0.12,0.00,0.12,0.00,0.00,0.00,0.00
974,1828,11,5,1.78,34.33,35.92,33.61,21.71,11.90,21.71,0.07,1.58,0.00,59.81
820,8196,22,1,0.06,2.53,2.60,1.51,1.51,0.00,1.51,0.00,0.07,0.00,2.33
862,7086,33,4,0.50,15.33,17.51,16.61,9.90,6.71,9.90,0.00,2.18,0.00,15.31
834,3961,9,2,0.81,24.81,24.88,16.53,16.53,0.00,16.53,0.77,0.07,0.00,21.56
939,7048,17,4,3.32,133.30,133.30,112.20,112.20,0.00,112.20,0.00,0.00,0.00,142.67
876,8388,49,1,5.13,54.22,60.99,45.34,34.53,10.81,34.53,0.00,6.77,0.00,112.85
799,546,29,4,0.90,24.97,26.49,27.85,17.46,10.39,17.46,1.93,1.52,0.00,23.28
785,5869,7,2,0.13,3.77,5.10,1.71,1.23,0.48,1.23,0.00,1.33,0.00,5.76
1079,509,45,2,5.17,90.56,91.29,68.97,51.38,17.59,51.38,0.00,0.72,0.00,204.93
974,4969,21,3,0.18,7.65,7.65,6.02,6.02,0.00,6.02,0.00,0.00,0.00,7.15
1079,3917,126,5,0.75,15.11,16.13,11.03,11.03,0.00,11.03,0.00,1.02,0.00,20.07
778,7417,7,3,0.87,10.09,11.49,6.49,5.30,1.19,5.30,0.00,1.40,0.00,38.22
1002,9139,35,1,1.02,33.63,34.37,37.15,22.24,14.91,22.24,1.54,0.74,0.00,35.02
1058,1989,7,2,0.19,5.53,7.48,2.28,1.65,0.63,1.65,0.00,1.94,0.00,8.44
834,3578,20,4,0.47,10.17,10.47,9.91,9.91,0.00,9.91,0.45,0.30,0.00,12.36
967,5504,22,5,0.85,32.14,32.17,21.74,21.74,0.00,21.74,2.31,0.03,0.00,36.30
876,20,33,4,0.18,7.40,7.71,7.91,4.58,3.32,4.58,0.00,0.31,0.00,8.41
729,8254,130,1,0.52,9.60,10.23,6.42,6.42,0.00,6.42,0.00,0.63,0.00,25.16
1079,8124,29,1,1.09,22.82,23.98,29.37,18.25,11.12,18.25,1.69,1.16,0.00,20.98
890,8355,50,1,1.24,24.99,30.94,15.31,10.61,4.69,10.61,0.00,5.94,0.00,27.33
911,3009,130,3,0.06,2.41,2.41,0.73,0.73,0.00,0.73,0.00,0.00,0.00,0.00
862,6192,49,5,6.22,123.79,128.69,92.24,64.93,27.31,64.93,0.00,4.89,0.00,136.91
855,4939,51,3,0.40,14.22,14.42,10.85,8.12,2.73,8.12,0.02,0.19,0.00,16.36
806,8402,74,1,0.02,0.74,0.85,0.35,0.24,0.11,0.24,0.00,0.11,0.00,1.07
883,1505,50,1,1.34,21.90,21.92,14.91,10.73,4.19,10.73,0.00,0.02,0.00,23.92
1002,1257,20,1,9.48,282.38,282.38,199.18,199.18,0.00,199.18,6.62,0.00,0.00,258.11
799,6406,5,5,0.14,1.31,1.35,0.99,0.84,0.16,0.84,0.00,0.04,0.00,2.74
876,3539,74,3,0.33,10.93,11.32,5.95,4.05,1.89,4.05,0.10,0.38,0.00,16.95
1030,2315,80,4,0.59,20.62,20.89,15.45,15.45,0.00,15.45,0.53,0.27,0.00,20.05
974,7340,16,2,0.15,6.32,6.32,5.21,5.21,0.00,5.21,0.03,0.00,0.00,6.42
1086,1432,50,1,4.25,85.00,85.05,50.61,36.62,13.99,36.62,0.00,0.05,0.00,96.06
911,3764,127,5,0.43,4.90,5.01,5.62,4.15,1.47,4.15,0.00,0.11,0.00,0.00
764,7770,46,1,4.14,153.16,166.12,80.63,51.81,28.83,51.81,0.00,12.96,0.00,191.98
918,5705,11,5,0.98,17.93,18.11,17.86,11.71,6.15,11.71,0.53,0.18,0.00,18.35
1058,2135,46,2,0.65,22.60,23.01,12.58,8.30,4.28,8.30,1.48,0.41,0.00,25.28
764,8809,55,1,0.73,10.77,11.08,7.11,5.17,1.94,5.17,0.00,0.31,0.00,13.01
736,4724,79,3,4.03,51.63,70.95,61.51,38.50,23.01,38.50,0.00,19.32,0.00,92.40
778,38,25,4,0.26,8.28,8.28,5.67,5.67,0.00,5.67,0.00,0.00,0.00,7.92
834,8008,50,1,1.60,19.95,22.57,15.93,12.18,3.76,12.18,0.00,2.62,0.00,35.16
757,4236,88,3,0.94,14.12,15.95,15.89,11.46,4.43,11.46,0.00,1.82,0.00,23.22
729,8251,13,1,0.36,11.57,11.98,11.91,7.39,4.51,7.39,0.50,0.41,0.00,11.28
1072,9057,134,1,4.15,51.30,51.30,42.25,42.25,0.00,42.25,0.00,0.00,0.00,0.00
1058,7425,39,2,4.74,76.78,76.78,59.14,44.33,14.81,44.33,0.00,0.00,0.00,60.27
1030,7405,131,2,0.25,5.74,5.74,4.40,4.40,0.00,4.40,0.00,0.00,0.00,5.74
967,433,135,2,0.07,2.62,2.62,1.71,1.71,0.00,1.71,0.00,0.00,0.00,0.00
939,9121,10,1,0.91,18.49,19.39,22.85,15.85,7.00,15.85,0.00,0.89,0.00,37.99
820,4389,97,3,0.30,10.05,10.07,7.99,7.99,0.00,7.99,0.00,0.02,0.00,10.62
792,4979,61,3,1.57,30.58,30.68,22.90,22.90,0.00,22.90,0.00,0.11,0.00,34.03
785,1036,2,3,8.51,86.52,93.26,35.16,35.16,0.00,35.16,0.00,6.73,0.00,261.63
1086,1314,14,4,0.56,12.88,19.33,8.27,5.83,2.44,5.83,0.00,6.46,0.00,26.00
729,6716,96,5,0.10,4.45,4.47,3.43,3.43,0.00,3.43,0.03,0.02,0.00,4.66
890,8649,32,1,1.62,31.17,33.03,34.00,20.65,13.35,20.65,2.86,1.85,0.00,32.91
883,3357,39,5,11.53,196.82,196.82,142.81,108.96,33.85,108.96,0.00,0.00,0.00,170.81
806,6367,103,5,0.00,0.01,0.05,0.02,0.02,0.00,0.02,0.00,0.04,-0.01,0.00
743,7070,124,4,0.01,0.14,0.14,0.12,0.12,0.00,0.12,0.00,0.00,0.00,0.16
918,1169,7,4,2.55,57.67,59.83,28.17,21.30,6.87,21.30,0.05,2.15,0.00,114.63
806,2629,11,5,6.29,121.80,126.59,115.49,75.39,40.10,75.39,2.19,4.79,0.00,120.79
757,5329,27,5,0.29,9.40,10.98,8.03,5.05,2.99,5.05,0.00,1.58,0.00,11.37
883,4966,94,3,0.83,15.81,17.55,17.00,11.69,5.31,11.69,0.00,1.74,0.00,21.26
764,7943,75,1,0.61,10.95,11.50,7.92,7.92,0.00,7.92,0.00,0.55,0.00,11.50
750,2176,14,1,2.15,54.56,61.65,35.47,25.27,10.20,25.27,0.05,7.09,0.00,116.02
799,2964,13,1,4.31,158.33,166.44,155.49,95.62,59.87,95.62,0.00,8.11,0.00,144.90
1079,2513,17,5,10.86,529.73,529.80,368.65,368.65,0.00,368.65,30.17,0.07,0.00,502.41
918,4604,72,3,0.09,2.46,2.48,2.03,1.56,0.47,1.56,0.21,0.02,0.00,2.54
1058,774,45,2,0.87,12.06,17.59,10.19,7.91,2.29,7.91,0.00,5.54,0.00,34.46
918,5293,33,3,1.62,54.69,72.94,46.71,28.67,18.03,28.67,0.00,18.25,0.00,98.98
729,6277,2,5,0.28,1.71,1.71,0.85,0.85,0.00,0.85,0.00,0.00,0.00,2.06
974,8793,124,1,0.68,12.04,12.04,10.01,10.01,0.00,10.01,0.99,0.00,0.00,12.17
1002,7081,73,4,0.27,17.80,17.80,15.63,15.63,0.00,15.63,0.00,0.00,-8.12,0.00
883,5579,72,5,0.01,0.20,0.20,0.17,0.12,0.04,0.12,0.01,0.00,0.00,0.19
1030,581,49,2,44.36,851.85,862.82,551.01,389.43,161.58,389.43,0.00,10.97,0.00,975.94
911,445,14,5,1.70,47.80,54.29,31.04,21.06,9.98,21.06,0.00,6.49,0.00,78.75
883,1990,126,1,0.49,9.22,9.40,7.39,7.39,0.00,7.39,0.42,0.18,0.00,13.12
757,1158,50,3,1.40,28.18,34.89,17.70,12.21,5.49,12.21,0.00,6.71,0.00,30.83
799,5592,1,5,4.40,177.01,195.40,140.04,140.04,0.00,140.04,0.00,18.39,0.00,203.32
1072,9110,36,1,56.37,1017.52,1210.21,640.12,451.95,188.16,451.95,0.00,192.69,0.00,1370.86
743,6300,143,5,0.40,0.23,0.25,2.80,2.10,0.70,2.10,0.00,0.02,0.00,0.00
911,8907,11,1,0.09,1.54,1.62,1.73,1.12,0.60,1.12,0.00,0.09,0.00,1.74
785,3333,58,4,7.45,97.27,116.51,49.17,49.17,0.00,49.17,0.00,19.25,0.00,136.21
1086,2461,38,1,37.27,515.25,577.68,382.02,281.24,100.78,281.24,0.00,62.43,0.00,659.68
974,2256,46,1,5.08,135.99,182.42,80.89,54.50,26.38,54.50,0.00,46.43,0.00,235.50
771,3684,7,1,0.39,10.35,13.17,4.39,3.20,1.19,3.20,0.00,2.82,0.00,17.15
771,7860,74,4,0.19,3.60,5.82,2.49,1.87,0.63,1.87,0.00,2.22,0.00,8.92
974,3694,9,1,0.18,6.25,6.25,3.70,3.70,0.00,3.70,0.00,0.00,0.00,5.66
939,2700,50,3,1.26,19.10,19.11,14.61,10.60,4.02,10.60,0.00,0.01,0.00,21.54
792,9051,11,1,0.15,2.82,2.97,2.93,1.88,1.05,1.88,0.00,0.15,0.00,2.93
862,2765,131,5,0.24,5.25,5.25,3.85,3.85,0.00,3.85,0.30,0.00,0.00,5.70
1086,8180,113,1,0.72,14.65,14.97,11.83,8.70,3.14,8.70,0.96,0.32,0.00,19.71
862,6574,49,5,2.53,63.97,63.98,40.24,28.24,12.00,28.24,0.00,0.01,0.00,56.91
764,1714,47,1,1.33,40.83,42.03,26.53,18.14,8.39,18.14,1.83,1.19,0.00,44.05
946,3363,45,5,5.13,89.69,90.41,71.05,52.87,18.18,52.87,0.00,0.72,0.00,202.96
834,7670,88,3,1.47,22.17,25.04,23.63,17.05,6.59,17.05,0.00,2.86,0.00,36.45
974,9067,79,1,0.40,8.95,9.14,9.39,5.48,3.91,5.48,0.02,0.19,0.00,15.70
806,2164,46,1,1.18,40.21,40.26,21.73,14.23,7.50,14.23,0.03,0.05,0.00,56.21
757,5660,13,2,0.29,10.50,10.59,9.54,5.97,3.57,5.97,0.29,0.09,0.00,9.81
1030,7453,77,4,1.76,28.25,28.50,19.50,19.50,0.00,19.50,0.00,0.25,0.00,29.01
764,1906,77,4,0.51,8.73,8.73,5.29,5.29,0.00,5.29,0.00,0.00,0.00,9.12
883,4472,145,3,0.02,0.77,0.77,0.55,0.55,0.00,0.55,0.00,0.00,0.00,0.00
876,6220,16,5,0.63,25.16,25.30,21.25,21.25,0.00,21.25,0.00,0.14,0.00,25.15
834,5879,32,2,0.55,11.03,13.05,12.30,7.45,4.85,7.45,0.00,2.02,0.00,14.11
806,8755,17,1,1.89,75.78,75.78,63.66,63.66,0.00,63.66,0.00,0.00,0.00,81.10
778,7313,131,4,0.90,18.13,18.13,14.53,14.53,0.00,14.53,0.00,0.00,0.00,22.11
939,7608,124,2,0.16,2.83,2.83,2.43,2.43,0.00,2.43,0.00,0.00,0.00,3.12
757,5346,5,5,0.71,6.45,6.94,4.71,4.00,0.71,4.00,0.00,0.49,0.00,14.23
848,8437,14,1,2.45,49.54,51.71,35.40,25.61,9.79,25.61,3.45,2.17,0.00,78.70
883,8546,19,1,0.57,19.72,19.72,14.66,14.66,0.00,14.66,0.00,0.00,0.00,18.50
792,2918,29,1,0.98,25.09,26.82,28.96,17.96,11.00,17.96,0.00,1.73,0.00,22.49
820,6730,129,5,5.99,118.43,130.56,135.93,88.33,47.60,88.33,0.00,12.12,0.00,122.83
911,4388,51,3,0.37,16.00,16.30,11.43,8.21,3.22,8.21,0.00,0.31,0.00,14.43
729,5200,25,3,0.12,4.05,4.05,2.54,2.54,0.00,2.54,0.00,0.00,0.00,3.60
799,6808,84,5,0.59,12.57,12.57,9.54,9.54,0.00,9.54,0.81,0.00,0.00,11.83
855,7966,46,4,5.09,188.13,204.04,104.01,66.89,37.12,66.89,0.00,15.91,0.00,235.81
743,6494,117,5,1.65,43.30,43.46,32.80,32.80,0.00,32.80,0.00,0.16,0.00,42.55
785,446,18,4,2.46,80.03,80.03,62.39,62.39,0.00,62.39,0.00,0.00,0.00,81.22
974,5967,126,2,0.33,7.08,7.33,4.78,4.78,0.00,4.78,0.00,0.25,0.00,16.65
1086,3632,78,3,1.45,36.66,36.80,28.85,28.85,0.00,28.85,0.00,0.15,0.00,43.62
757,607,31,5,1.48,25.27,28.25,28.34,17.57,10.77,17.57,0.00,2.98,0.00,37.46
855,5197,30,3,0.09,1.84,1.86,2.23,1.40,0.83,1.40,0.00,0.02,0.00,4.20
743,3025,17,3,2.71,113.23,114.24,93.44,93.44,0.00,93.44,1.27,1.01,0.00,115.35
785,5842,74,5,1.83,69.23,70.15,41.06,26.88,14.18,26.88,0.00,0.93,0.00,84.60
967,7878,14,4,0.81,23.66,29.00,14.01,9.60,4.41,9.60,0.00,5.35,0.00,29.29
946,5453,53,5,43.36,759.88,771.38,555.36,404.76,150.59,404.76,0.00,11.50,0.00,958.69
1086,5046,31,3,0.35,6.59,7.25,7.41,4.52,2.90,4.52,0.00,0.65,0.00,8.98
1030,8188,51,1,0.40,16.98,17.34,12.00,8.87,3.13,8.87,0.67,0.35,0.00,13.92
1079,1081,7,5,0.12,3.43,4.30,1.59,1.13,0.46,1.13,0.00,0.87,0.00,5.29
876,8974,121,1,1.33,19.10,19.97,15.43,15.43,0.00,15.43,0.00,0.87,0.00,20.64
834,4206,145,4,0.01,0.31,0.31,0.23,0.23,0.00,0.23,0.00,0.00,0.00,0.00
974,4611,1,3,4.44,168.39,171.80,138.17,138.17,0.00,138.17,0.00,3.41,0.00,167.10
785,1461,79,1,1.33,19.05,21.32,22.40,13.42,8.98,13.42,0.00,2.27,0.00,40.95
1086,7374,38,2,21.07,302.65,320.26,218.25,160.63,57.63,160.63,0.00,17.61,0.00,372.94
792,2456,72,5,0.01,0.21,0.21,0.16,0.12,0.04,0.12,0.00,0.00,0.00,0.19
820,6155,19,5,0.16,5.17,5.18,4.10,4.10,0.00,4.10,0.00,0.01,0.00,5.22
939,129,79,4,0.93,16.23,17.89,17.79,10.75,7.04,10.75,0.00,1.66,0.00,18.44
785,676,14,3,0.07,2.75,3.70,1.46,1.00,0.46,1.00,0.00,0.95,0.00,4.30
743,3305,22,4,0.23,11.06,11.07,5.74,5.74,0.00,5.74,0.81,0.00,0.00,11.48
743,6593,26,5,0.86,9.56,9.30,7.18,7.18,0.00,7.18,0.00,-0.25,0.00,19.42
743,7537,50,2,0.27,5.44,5.44,3.71,2.80,0.92,2.80,0.00,0.00,0.00,6.05
862,3071,44,2,0.00,0.00,0.00,0.01,0.01,0.00,0.01,0.00,0.00,0.00,0.04
820,4299,13,3,1.13,41.16,43.04,37.77,23.82,13.96,23.82,1.63,1.88,0.00,40.09
1058,4920,104,3,0.25,4.33,7.39,3.57,2.75,0.82,2.75,0.00,3.06,0.00,10.44
806,1296,38,2,0.83,7.87,9.23,7.67,6.07,1.60,6.07,0.00,1.36,0.00,20.15
883,4384,55,3,0.12,1.76,1.91,1.32,0.96,0.36,0.96,0.00,0.15,0.00,2.18
946,9261,58,1,0.24,3.24,3.29,1.48,1.48,0.00,1.48,0.19,0.06,0.00,3.27
1072,5344,18,5,0.28,9.62,9.62,7.00,7.00,0.00,7.00,0.00,0.00,0.00,9.20
834,9008,18,1,0.49,16.91,16.91,12.35,12.35,0.00,12.35,0.00,0.00,0.00,16.64
750,3849,39,5,1.43,22.76,22.76,18.31,13.79,4.52,13.79,0.00,0.00,0.00,17.81
757,1011,74,4,0.51,14.01,14.30,9.44,6.64,2.80,6.64,1.28,0.29,0.00,18.62
939,2053,27,2,0.83,21.76,22.19,19.62,12.80,6.82,12.80,0.05,0.43,0.00,31.86
862,1223,135,2,0.08,2.84,2.84,1.97,1.97,0.00,1.97,0.00,0.00,0.00,0.00
778,8763,45,1,14.39,251.89,253.91,176.69,132.24,44.45,132.24,0.00,2.02,0.00,569.99
785,4866,80,3,1.47,46.42,49.18,38.38,38.38,0.00,38.38,0.00,2.76,0.00,61.40
1065,4963,24,3,0.17,5.06,5.42,4.72,4.72,0.00,4.72,0.00,0.36,0.00,5.44
834,201,46,2,1.46,52.23,63.47,28.86,18.79,10.07,18.79,0.00,11.24,0.00,67.68
820,7286,49,4,0.34,6.88,6.88,4.54,3.19,1.35,3.19,0.00,0.00,0.00,6.08
862,4192,40,4,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00
1072,961,22,1,0.20,7.22,7.93,4.85,4.85,0.00,4.85,0.00,0.71,0.00,9.06
764,6915,14,4,0.62,11.33,18.42,8.51,6.29,2.22,6.29,0.00,7.09,0.00,28.56
1030,3912,77,5,1.80,26.10,26.93,18.36,18.36,0.00,18.36,0.00,0.83,0.00,32.31
792,7595,88,2,0.96,13.63,15.50,16.12,11.74,4.37,11.74,0.00,1.87,0.00,23.80
1002,8026,20,1,3.47,78.94,79.04,72.75,72.75,0.00,72.75,0.00,0.10,0.00,91.10
785,1135,14,5,0.67,17.26,17.94,10.96,7.61,3.35,7.61,0.00,0.68,0.00,31.11
1079,4263,13,3,0.47,17.41,18.34,16.06,10.03,6.02,10.03,0.00,0.93,0.00,15.71
1030,2363,75,1,1.40,17.05,16.75,18.32,18.32,0.00,18.32,0.00,-0.30,0.00,25.51
792,1851,53,1,1.44,25.45,26.44,18.27,13.29,4.98,13.29,0.00,0.99,0.00,31.93
736,62,51,4,0.22,7.88,8.00,6.57,4.78,1.79,4.78,0.38,0.12,0.00,6.11
806,8228,25,1,1.19,38.90,39.36,26.08,26.08,0.00,26.08,0.00,0.46,0.00,36.82
1002,8112,113,3,0.26,7.30,7.49,4.68,3.41,1.27,3.41,0.98,0.19,0.00,10.52
946,8909,10,1,0.44,10.81,11.15,12.08,8.12,3.96,8.12,0.00,0.34,0.00,18.33
918,2466,58,4,0.63,5.13,6.11,4.16,4.16,0.00,4.16,0.00,0.98,0.00,9.13
778,6428,117,5,3.00,71.75,71.75,59.14,59.14,0.00,59.14,0.00,0.00,0.00,77.75
876,3951,1,5,1.29,51.26,48.44,41.80,41.80,0.00,41.80,0.00,-2.82,0.00,48.60
820,1899,7,3,1.91,38.30,40.31,18.15,13.82,4.33,13.82,0.28,2.01,0.00,91.69
750,1058,29,4,0.39,7.70,8.03,9.44,5.90,3.54,5.90,0.63,0.34,0.00,7.02
820,2661,59,2,0.32,7.56,7.87,9.50,6.15,3.35,6.15,0.00,0.31,0.00,8.96
